0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
-1.8668377553650332e-05 0.0 -1.8668377553650332e-05
-3.7336755107300665e-05 0.0 -3.7336755107300665e-05
-5.6005132660950994e-05 0.0 -5.6005132660950994e-05
-7.436235072438602e-05 0.0 -7.436235072438602e-05
-7.436235072438602e-05 0.0 -7.436235072438602e-05
-7.436235072438602e-05 0.0 -7.436235072438602e-05
-9.271956878782105e-05 0.0 -9.271956878782105e-05
-0.00011107678685125607 0.0 -0.00011107678685125607
-0.0001294340049146911 0.0 -0.0001294340049146911
-0.00014779122297812612 0.0 -0.00014779122297812612
-0.00014779122297812612 0.0 -0.00014779122297812612
-0.00014779122297812612 0.0 -0.00014779122297812612
-0.000165837282552962 0.0 -0.000165837282552962
-0.00018388334212779785 0.0 -0.00018388334212779785
-0.00020192940170263372 0.0 -0.00020192940170263372
-0.00021997546127746958 0.0 -0.00021997546127746958
-0.00021997546127746958 0.0 -0.00021997546127746958
-0.00021997546127746958 0.0 -0.00021997546127746958
-0.00023802152085230545 0.0 -0.00023802152085230545
-0.0002741136400019772 0.0 -0.0002741136400019772
-0.00029200412070281293 0.0 -0.00029200412070281293
-0.00029200412070281293 0.0 -0.00029200412070281293
-0.0003277850821044844 0.0 -0.0003277850821044844
-0.0003635660435061558 0.0 -0.0003635660435061558
-0.0003635660435061558 0.0 -0.0003635660435061558
-0.0003635660435061558 0.0 -0.0003635660435061558
-0.0003635660435061558 0.0 -0.0003635660435061558
-0.00038114536718897714 0.0 -0.00038114536718897714
-0.00041630401455461976 0.0 -0.00041630401455461976
-0.0004341944952554555 0.0 -0.0004341944952554555
-0.0004341944952554555 0.0 -0.0004341944952554555
-0.00047028661440512724 0.0 -0.00047028661440512724
-0.0005070010505319973 0.0 -0.0005070010505319973
-0.0005070010505319973 0.0 -0.0005070010505319973
-0.0005070010505319973 0.0 -0.0005070010505319973
-0.0005070010505319973 0.0 -0.0005070010505319973
-0.0005521169757683955 0.0 -0.0005521169757683955
-0.0005994111347172688 0.0 -0.0005994111347172688
-0.000623524983354955 0.0 -0.000623524983354955
-0.0006726862248779874 0.0 -0.0006726862248779874
-0.0006969556638918323 0.0 -0.0006969556638918323
-0.0006969556638918323 0.0 -0.0006969556638918323
-0.0006969556638918323 0.0 -0.0006969556638918323
-0.000720602743366269 0.0 -0.000720602743366269
-0.0007663410179510372 0.0 -0.0007663410179510372
-0.0007884322208605622 0.0 -0.0007884322208605622
-0.000830747604003295 0.0 -0.000830747604003295
-0.0008708848202231688 0.0 -0.0008708848202231688
-0.0008708848202231688 0.0 -0.0008708848202231688
-0.0008708848202231688 0.0 -0.0008708848202231688
-0.0009035542302883645 0.0 -0.0009035542302883645
-0.0009346678816614447 0.0 -0.0009346678816614447
-0.0009648480829459803 0.0 -0.0009648480829459803
-0.000994094837846937 0.0 -0.000994094837846937
-0.000994094837846937 0.0 -0.000994094837846937
-0.000994094837846937 0.0 -0.000994094837846937
-0.0010217858566972423 0.0 -0.0010217858566972423
-0.0010494768755475476 0.0 -0.0010494768755475476
-0.0010771678943978528 0.0 -0.0010771678943978528
-0.001104858913248158 0.0 -0.001104858913248158
-0.001104858913248158 0.0 -0.001104858913248158
-0.001104858913248158 0.0 -0.001104858913248158
-0.0011325499320984634 0.0 -0.0011325499320984634
-0.0011602409509487686 0.0 -0.0011602409509487686
-0.0011879319697990739 0.0 -0.0011879319697990739
-0.0012156229886493791 0.0 -0.0012156229886493791
-0.0012156229886493791 0.0 -0.0012156229886493791
-0.0012433140074996844 0.0 -0.0012433140074996844
-0.0012710050263499896 0.0 -0.0012710050263499896
-0.001298696045200295 0.0 -0.001298696045200295
-0.0013263870640506002 0.0 -0.0013263870640506002
-0.0013263870640506002 0.0 -0.0013263870640506002
-0.001339454710171749 0.0 -0.001339454710171749
-0.0013637231422016973 0.0 -0.0013637231422016973
-0.0013746127939310222 0.0 -0.0013746127939310222
-0.0013945252635566851 0.0 -0.0013945252635566851
-0.0014131931827822454 0.0 -0.0014131931827822454
-0.0014220604373391807 0.0 -0.0014220604373391807
-0.0014394838102385935 0.0 -0.0014394838102385935
-0.0014481954966882999 0.0 -0.0014481954966882999
-0.0014656188695877127 0.0 -0.0014656188695877127
-0.0014830422424871256 0.0 -0.0014830422424871256
-0.001491753928936832 0.0 -0.001491753928936832
-0.0015091773018362448 0.0 -0.0015091773018362448
-0.001535312361185364 0.0 -0.001535312361185364
-0.0015527357340847769 0.0 -0.0015527357340847769
-0.0015527357340847769 0.0 -0.0015527357340847769
-0.0015701591069841897 0.0 -0.0015701591069841897
-0.0015875824798836026 0.0 -0.0015875824798836026
-0.0016050058527830155 0.0 -0.0016050058527830155
-0.0016227403618968858 0.0 -0.0016227403618968858
-0.0016227403618968858 0.0 -0.0016227403618968858
-0.0016404748710107562 0.0 -0.0016404748710107562
-0.0016582093801246266 0.0 -0.0016582093801246266
-0.0016765661623973267 0.0 -0.0016765661623973267
-0.0016949229446700268 0.0 -0.0016949229446700268
-0.001713279726942727 0.0 -0.001713279726942727
-0.0017316365092154271 0.0 -0.0017316365092154271
-0.0017499932914881273 0.0 -0.0017499932914881273
-0.0017683500737608274 0.0 -0.0017683500737608274
-0.0017775284648971774 0.0 -0.0017775284648971774
-0.0017961963841227376 0.0 -0.0017961963841227376
-0.0018055303437355178 0.0 -0.0018055303437355178
-0.001824198262961078 0.0 -0.001824198262961078
-0.0018428661821866383 0.0 -0.0018428661821866383
